ID,DATAISTITUZIONE,DATACESSAZIONE,CODISTAT,CODCATASTALE,DENOMINAZIONE_IT,DENOMTRASLITTERATA,ALTRADENOMINAZIONE,ALTRADENOMTRASLITTERATA,IDPROVINCIA,IDPROVINCIAISTAT,IDREGIONE,IDPREFETTURA,STATO,SIGLAPROVINCIA,FONTE,DATAULTIMOAGG,COD_DENOM
272,1937-07-18,9999-12-31,078010,A253,AMANTEA,AMANTEA,,,78,078,18,CS,A,CS,,2016-06-17,
273,1968-04-06,9999-12-31,030002,A254,AMARO,AMARO,,,30,030,06,UD,A,UD,,2016-06-17,
274,1861-03-17,9999-12-31,079003,A255,AMARONI,AMARONI,,,79,079,18,CZ,A,CZ,,2016-06-17,
275,1927-04-14,9999-12-31,060005,A256,AMASENO,AMASENO,,,60,060,12,FR,A,FR,,2016-06-17,
276,1861-03-17,9999-12-31,079004,A257,AMATO,AMATO,,,79,079,18,CZ,A,CZ,,2016-06-17,
277,1927-01-12,9999-12-31,057002,A258,AMATRICE,AMATRICE,,,57,057,12,RI,A,RI,,2016-06-17,
278,1861-03-17,9999-12-31,016009,A259,AMBIVERE,AMBIVERE,,,16,016,03,BG,A,BG,,2016-06-17,
11230,2016-01-01,9999-12-31,022237,M351,AMBLAR-DON,AMBLAR-DON,,,22,022,04,TN,A,TN,,2016-06-17,
280,1960-05-20,9999-12-31,011001,A261,AMEGLIA,AMEGLIA,,,11,011,07,SP,A,SP,,2016-06-17,
281,1927-01-12,9999-12-31,055004,A262,AMELIA,AMELIA,,,55,055,10,TR,A,TR,,2016-06-17,
282,1861-03-17,9999-12-31,078011,A263,AMENDOLARA,AMENDOLARA,,,78,078,18,CS,A,CS,,2016-06-17,
283,1861-03-17,9999-12-31,003002,A264,AMENO,AMENO,,,3,003,01,NO,A,NO,,2016-06-17,
284,1861-03-17,9999-12-31,062002,A265,AMOROSI,AMOROSI,,,62,062,15,BN,A,BN,,2016-06-17,
286,1968-04-06,9999-12-31,030003,A267,AMPEZZO,AMPEZZO,,,30,030,06,UD,A,UD,,2016-06-17,
287,1946-04-02,9999-12-31,063004,A268,ANACAPRI,ANACAPRI,,,63,063,15,NA,A,NA,,2016-06-17,
288,1927-01-12,9999-12-31,060006,A269,ANAGNI,ANAGNI,,,60,060,12,FR,A,FR,,2016-06-17,
289,1861-03-17,9999-12-31,067002,A270,ANCARANO,ANCARANO,,,67,067,13,TE,A,TE,,2016-06-17,
290,1948-04-10,9999-12-31,042002,A271,ANCONA,ANCONA,,,42,042,11,AN,A,AN,,2016-06-17,
291,1957-01-17,9999-12-31,079005,A272,ANDALI,ANDALI,,,79,079,18,CZ,A,CZ,,2016-06-17,
293,1947-01-10,9999-12-31,022005,A274,ANDALO,ANDALO,,,22,022,04,TN,A,TN,,2016-06-17,
292,1928-06-02,9999-12-31,014003,A273,ANDALO VALTELLINO,ANDALO VALTELLINO,,,14,014,03,SO,A,SO,,2016-06-17,
294,1861-03-17,9999-12-31,001009,A275,ANDEZENO,ANDEZENO,,,1,001,01,TO,A,TO,,2016-06-17,
297,1927-01-12,9999-12-31,009006,A278,ANDORA,ANDORA,,,9,009,07,SV,A,SV,,2016-06-17,
300,1992-04-16,9999-12-31,096002,A280,ANDORNO MICCA,ANDORNO MICCA,,,96,096,01,BI,A,BI,,2016-06-17,
301,1861-03-17,9999-12-31,075005,A281,ANDRANO,ANDRANO,,,75,075,16,LE,A,LE,,2016-06-17,
302,1954-07-15,9999-12-31,001010,A282,ANDRATE,ANDRATE,,,1,001,01,TO,A,TO,,2016-06-17,
303,1968-04-06,9999-12-31,093001,A283,ANDREIS,ANDREIS,,,93,093,06,PN,A,PN,,2016-06-17,
305,1861-03-17,9999-12-31,064003,A284,ANDRETTA,ANDRETTA,,,64,064,15,AV,A,AV,,2016-06-17,
306,2009-07-27,9999-12-31,110001,A285,ANDRIA,ANDRIA,,,110,110,16,BT,A,BT,,2016-06-17,
21842,1953-05-23,9999-12-31,021002,A286,ANDRIANO,ANDRIANO,ANDRIAN,ANDRIAN,21,021,04,BZ,A,BZ,,2016-06-17,
309,1861-03-17,9999-12-31,090004,A287,ANELA,ANELA,,,90,090,20,SS,A,SS,,2016-06-17,
310,1861-03-17,9999-12-31,017005,A288,ANFO,ANFO,,,17,017,03,BS,A,BS,,2016-06-17,
312,1957-01-25,9999-12-31,012003,A290,ANGERA,ANGERA,,,12,012,03,VA,A,VA,,2016-06-17,
313,1861-03-17,9999-12-31,051001,A291,ANGHIARI,ANGHIARI,,,51,051,09,AR,A,AR,,2016-06-17,
314,1866-11-19,9999-12-31,023003,A292,ANGIARI,ANGIARI,,,23,023,05,VR,A,VR,,2016-06-17,
315,1963-07-17,9999-12-31,017006,A293,ANGOLO TERME,ANGOLO TERME,,,17,017,03,BS,A,BS,,2016-06-17,
317,1946-04-26,9999-12-31,065007,A294,ANGRI,ANGRI,,,65,065,15,SA,A,SA,,2016-06-17,
318,1861-03-17,9999-12-31,001011,A295,ANGROGNA,ANGROGNA,,,1,001,01,TO,A,TO,,2016-06-17,
320,1935-03-07,9999-12-31,058005,A297,ANGUILLARA SABAZIA,ANGUILLARA SABAZIA,,,58,058,12,RM,A,RM,,2016-06-17,
319,1883-12-21,9999-12-31,028004,A296,ANGUILLARA VENETA,ANGUILLARA VENETA,,,28,028,05,PD,A,PD,,2016-06-17,
322,1928-06-28,9999-12-31,019003,A299,ANNICCO,ANNICCO,,,19,019,03,CR,A,CR,,2016-06-17,
324,1992-04-16,9999-12-31,097003,A301,ANNONE DI BRIANZA,ANNONE DI BRIANZA,,,97,097,03,LC,A,LC,,2016-06-17,
326,1867-08-05,9999-12-31,027001,A302,ANNONE VENETO,ANNONE VENETO,,,27,027,05,VE,A,VE,,2016-06-17,
327,1861-03-17,9999-12-31,080003,A303,ANOIA,ANOIA,,,80,080,18,RC,A,RC,,2016-06-17,
328,1861-03-17,9999-12-31,016010,A304,ANTEGNATE,ANTEGNATE,,,16,016,03,BG,A,BG,,2016-06-17,
21845,1948-03-14,9999-12-31,021003,A306,ANTERIVO,ANTERIVO,ALTREI,ALTREI,21,021,04,BZ,A,BZ,,2016-06-17,
329,1977-01-02,9999-12-31,007002,A305,ANTEY-SAINT-ANDRÉ,ANTEY-SAINT-ANDRE,,,7,007,02,AO,A,AO,,2020-08-04,
333,1871-01-15,9999-12-31,058006,A309,ANTICOLI CORRADO,ANTICOLI CORRADO,,,58,058,12,RM,A,RM,,2016-06-17,
336,1935-04-08,9999-12-31,005003,A312,ANTIGNANO,ANTIGNANO,,,5,005,01,AT,A,AT,,2016-06-17,
337,1861-03-17,9999-12-31,083004,A313,ANTILLO,ANTILLO,,,83,083,19,ME,A,ME,,2016-06-17,
338,1861-03-17,9999-12-31,080004,A314,ANTONIMINA,ANTONIMINA,,,80,080,18,RC,A,RC,,2016-06-17,
339,1957-12-14,9999-12-31,057003,A315,ANTRODOCO,ANTRODOCO,,,57,057,12,RI,A,RI,,2016-06-17,
342,1992-05-23,9999-12-31,103001,A317,ANTRONA SCHIERANCO,ANTRONA SCHIERANCO,,,103,103,01,VB,A,VB,,2016-06-17,
343,1926-11-11,9999-12-31,066004,A318,ANVERSA DEGLI ABRUZZI,ANVERSA DEGLI ABRUZZI,,,66,066,13,AQ,A,AQ,,2016-06-17,
344,1863-07-13,9999-12-31,013009,A319,ANZANO DEL PARCO,ANZANO DEL PARCO,,,13,013,03,CO,A,CO,,2016-06-17,
345,1939-01-08,9999-12-31,071003,A320,ANZANO DI PUGLIA,ANZANO DI PUGLIA,,,71,071,16,FG,A,FG,,2016-06-17,
346,1861-03-17,9999-12-31,076004,A321,ANZI,ANZI,,,76,076,17,PZ,A,PZ,,2016-06-17,
348,1945-06-05,9999-12-31,058007,A323,ANZIO,ANZIO,,,58,058,12,RM,A,RM,,2016-06-17,
349,1981-12-20,9999-12-31,037001,A324,ANZOLA DELL'EMILIA,ANZOLA DELL'EMILIA,,,37,037,08,BO,A,BO,,2016-06-17,
350,1992-05-23,9999-12-31,103002,A325,ANZOLA D'OSSOLA,ANZOLA D'OSSOLA,,,103,103,01,VB,A,VB,,2016-06-17,
352,1946-05-15,9999-12-31,007003,A326,AOSTA,AOSTA,AOSTE,AOSTE,7,007,02,AO,A,AO,,2016-10-11,
353,1998-09-04,9999-12-31,041002,A327,APECCHIO,APECCHIO,,,41,041,11,PU,A,PU,,2016-06-17,
355,1861-03-17,9999-12-31,062003,A328,APICE,APICE,,,62,062,15,BN,A,BN,,2016-06-17,
356,1948-01-15,9999-12-31,043002,A329,APIRO,APIRO,,,43,043,11,MC,A,MC,,2016-06-17,
357,1861-03-17,9999-12-31,062004,A330,APOLLOSA,APOLLOSA,,,62,062,15,BN,A,BN,,2016-06-17,
362,1950-04-05,9999-12-31,013010,A333,APPIANO GENTILE,APPIANO GENTILE,,,13,013,03,CO,A,CO,,2016-06-17,
361,1971-09-22,9999-12-31,021004,A332,APPIANO SULLA STRADA DEL VINO,APPIANO SULLA STRADA DEL VINO,EPPAN AN DER WEINSTRAßE,EPPAN AN DER WEINSTRASSE,21,021,04,BZ,A,BZ,,2016-06-17,
363,1861-03-17,9999-12-31,043003,A334,APPIGNANO,APPIGNANO,,,43,043,11,MC,A,MC,,2016-06-17,
364,1879-03-28,9999-12-31,044005,A335,APPIGNANO DEL TRONTO,APPIGNANO DEL TRONTO,,,44,044,11,AP,A,AP,,2016-06-17,
366,1959-09-09,9999-12-31,014004,A337,APRICA,APRICA,,,14,014,03,SO,A,SO,,2016-06-17,
367,1861-03-17,9999-12-31,008002,A338,APRICALE,APRICALE,,,8,008,07,IM,A,IM,,2016-06-17,
368,1861-03-17,9999-12-31,071004,A339,APRICENA,APRICENA,,,71,071,16,FG,A,FG,,2016-06-17,
369,1861-03-17,9999-12-31,078012,A340,APRIGLIANO,APRIGLIANO,,,78,078,18,CS,A,CS,,2016-06-17,
22982,1945-04-09,9999-12-31,059001,A341,APRILIA,APRILIA,,,59,059,12,LT,A,LT,,2017-04-06,
372,1861-03-17,9999-12-31,065008,A343,AQUARA,AQUARA,,,65,065,15,SA,A,SA,,2016-06-17,
373,1949-06-11,9999-12-31,008003,A344,AQUILA D'ARROSCIA,AQUILA D'ARROSCIA,,,8,008,07,IM,A,IM,,2016-06-17,
375,1968-04-06,9999-12-31,030004,A346,AQUILEIA,AQUILEIA,,,30,030,06,UD,A,UD,,2016-06-17,
376,1862-12-29,9999-12-31,064004,A347,AQUILONIA,AQUILONIA,,,64,064,15,AV,A,AV,,2016-06-17,
377,1927-01-12,9999-12-31,060007,A348,AQUINO,AQUINO,,,60,060,12,FR,A,FR,,2016-06-17,
379,1947-09-24,9999-12-31,075006,A350,ARADEO,ARADEO,,,75,075,16,LE,A,LE,,2016-06-17,
380,1955-02-15,9999-12-31,084003,A351,ARAGONA,ARAGONA,,,84,084,19,AG,A,AG,,2016-06-17,
381,1935-04-08,9999-12-31,005004,A352,ARAMENGO,ARAMENGO,,,5,005,01,AT,A,AT,,2016-06-17,
383,1968-04-06,9999-12-31,093002,A354,ARBA,ARBA,,,93,093,06,PN,A,PN,,2016-06-17,
390,2011-01-21,9999-12-31,095006,A357,ARBOREA,ARBOREA,,,95,095,20,OR,A,OR,,2016-06-17,
391,1927-01-12,9999-12-31,002006,A358,ARBORIO,ARBORIO,,,2,002,01,VC,A,VC,,2016-06-17,
22824,2016-04-28,9999-12-31,111001,A359,ARBUS,ARBUS,,,112,111,20,CA,A,SU,,2017-11-13,
394,1960-02-21,9999-12-31,026002,A360,ARCADE,ARCADE,,,26,026,05,TV,A,TV,,2016-06-17,
396,1929-06-18,9999-12-31,060008,A363,ARCE,ARCE,,,60,060,12,FR,A,FR,,2016-06-17,
398,1861-03-17,9999-12-31,016011,A365,ARCENE,ARCENE,,,16,016,03,BG,A,BG,,2016-06-17,
399,1861-03-17,9999-12-31,042003,A366,ARCEVIA,ARCEVIA,,,42,042,11,AN,A,AN,,2016-06-17,
400,1861-03-17,9999-12-31,069002,A367,ARCHI,ARCHI,,,69,069,13,CH,A,CH,,2016-06-17,
403,1861-03-17,9999-12-31,053001,A369,ARCIDOSSO,ARCIDOSSO,,,53,053,09,GR,A,GR,,2016-06-17,
404,1891-06-13,9999-12-31,058008,A370,ARCINAZZO ROMANO,ARCINAZZO ROMANO,,,58,058,12,RM,A,RM,,2016-06-17,
405,1968-07-10,9999-12-31,012004,A371,ARCISATE,ARCISATE,,,12,012,03,VA,A,VA,,2016-06-17,
406,1929-02-14,9999-12-31,022006,A372,ARCO,ARCO,,,22,022,04,TN,A,TN,,2016-06-17,
407,1928-12-13,9999-12-31,011002,A373,ARCOLA,ARCOLA,,,11,011,07,SP,A,SP,,2016-06-17,
408,2007-08-01,9999-12-31,023004,A374,ARCOLE,ARCOLE,,,23,023,05,VR,A,VR,,2016-06-17,
409,1997-07-26,9999-12-31,015007,A375,ARCONATE,ARCONATE,,,15,015,03,MI,A,MI,,2016-06-17,
410,2009-06-30,9999-12-31,108004,A376,ARCORE,ARCORE,,,108,108,03,MB,A,MB,,2016-06-17,
412,1866-11-19,9999-12-31,024006,A377,ARCUGNANO,ARCUGNANO,,,24,024,05,VI,A,VI,,2016-06-17,
414,1861-03-17,9999-12-31,090005,A379,ARDARA,ARDARA,,,90,090,20,SS,A,SS,,2016-06-17,
415,1974-08-20,9999-12-31,095007,A380,ARDAULI,ARDAULI,,,95,095,20,OR,A,OR,,2016-06-17,
11118,1970-05-27,9999-12-31,058117,M213,ARDEA,ARDEA,,,58,058,12,RM,A,RM,,2016-06-17,
418,1999-07-27,9999-12-31,014005,A382,ARDENNO,ARDENNO,,,14,014,03,SO,A,SO,,2016-06-17,
419,1861-03-17,9999-12-31,016012,A383,ARDESIO,ARDESIO,,,16,016,03,BG,A,BG,,2016-06-17,
421,1861-03-17,9999-12-31,080005,A385,ARDORE,ARDORE,,,80,080,18,RC,A,RC,,2016-06-17,
422,1992-04-16,9999-12-31,102002,A386,ARENA,ARENA,,,102,102,18,VV,A,VV,,2016-06-17,
424,1863-08-10,9999-12-31,018005,A387,ARENA PO,ARENA PO,,,18,018,03,PV,A,PV,,2016-06-17,
425,1861-03-17,9999-12-31,010001,A388,ARENZANO,ARENZANO,,,10,010,07,GE,A,GE,,2016-06-17,
426,1861-03-17,9999-12-31,015009,A389,ARESE,ARESE,,,15,015,03,MI,A,MI,,2016-06-17,
427,1861-03-17,9999-12-31,051002,A390,AREZZO,AREZZO,,,51,051,09,AR,A,AR,,2016-06-17,
428,1861-03-17,9999-12-31,013011,A391,ARGEGNO,ARGEGNO,,,13,013,03,CO,A,CO,,2016-06-17,
429,1861-03-17,9999-12-31,037002,A392,ARGELATO,ARGELATO,,,37,037,08,BO,A,BO,,2016-06-17,
430,1938-12-25,9999-12-31,038001,A393,ARGENTA,ARGENTA,,,38,038,08,FE,A,FE,,2016-06-17,
431,1928-03-13,9999-12-31,004006,A394,ARGENTERA,ARGENTERA,,,4,004,01,CN,A,CN,,2016-06-17,
433,1947-03-30,9999-12-31,004007,A396,ARGUELLO,ARGUELLO,,,4,004,01,CN,A,CN,,2016-06-17,
434,1861-03-17,9999-12-31,079007,A397,ARGUSTO,ARGUSTO,,,79,079,18,CZ,A,CZ,,2016-06-17,
435,1861-03-17,9999-12-31,069003,A398,ARI,ARI,,,69,069,13,CH,A,CH,,2016-06-17,
436,1930-07-17,9999-12-31,064005,A399,ARIANO IRPINO,ARIANO IRPINO,,,64,064,15,AV,A,AV,,2016-06-17,
437,1938-02-10,9999-12-31,029002,A400,ARIANO NEL POLESINE,ARIANO NEL POLESINE,,,29,029,05,RO,A,RO,,2016-06-17,
438,1935-03-07,9999-12-31,058009,A401,ARICCIA,ARICCIA,,,58,058,12,RM,A,RM,,2016-06-17,
439,1861-03-17,9999-12-31,069004,A402,ARIELLI,ARIELLI,,,69,069,13,CH,A,CH,,2016-06-17,
440,1946-12-21,9999-12-31,061004,A403,ARIENZO,ARIENZO,,,61,061,15,CE,A,CE,,2016-06-17,
442,1947-01-09,9999-12-31,001012,A405,ARIGNANO,ARIGNANO,,,1,001,01,TO,A,TO,,2016-06-17,
444,1927-01-12,9999-12-31,091001,A407,ARITZO,ARITZO,,,91,091,20,NU,A,NU,,2016-06-17,
447,1992-05-23,9999-12-31,103003,A409,ARIZZANO,ARIZZANO,,,103,103,01,VB,A,VB,,2016-06-17,
450,1927-01-12,9999-12-31,056002,A412,ARLENA DI CASTRO,ARLENA DI CASTRO,,,56,056,12,VT,A,VT,,2016-06-17,
451,2002-10-26,9999-12-31,015010,A413,ARLUNO,ARLUNO,,,15,015,03,MI,A,MI,,2016-06-17,
452,1928-11-27,9999-12-31,003006,A414,ARMENO,ARMENO,,,3,003,01,NO,A,NO,,2016-06-17,
453,1861-03-17,9999-12-31,076005,A415,ARMENTO,ARMENTO,,,76,076,17,PZ,A,PZ,,2016-06-17,
456,1949-03-24,9999-12-31,008004,A418,ARMO,ARMO,,,8,008,07,IM,A,IM,,2016-06-17,
22825,2016-04-28,9999-12-31,111002,A419,ARMUNGIA,ARMUNGIA,,,112,111,20,CA,A,SU,,2017-11-13,
462,1977-01-02,9999-12-31,007004,A424,ARNAD,ARNAD,,,7,007,02,AO,A,AO,,2016-06-17,
459,1927-01-12,9999-12-31,060009,A421,ARNARA,ARNARA,,,60,060,12,FR,A,FR,,2016-06-17,
460,1927-01-12,9999-12-31,009007,A422,ARNASCO,ARNASCO,,,9,009,07,SV,A,SV,,2016-06-17,
463,1861-03-17,9999-12-31,075007,A425,ARNESANO,ARNESANO,,,75,075,16,LE,A,LE,,2016-06-17,
465,1992-05-23,9999-12-31,103004,A427,AROLA,AROLA,,,103,103,01,VB,A,VB,,2016-06-17,
468,1960-09-29,9999-12-31,003008,A429,ARONA,ARONA,,,3,003,01,NO,A,NO,,2016-06-17,
469,1950-04-05,9999-12-31,013012,A430,AROSIO,AROSIO,,,13,013,03,CO,A,CO,,2016-06-17,
470,1861-03-17,9999-12-31,062005,A431,ARPAIA,ARPAIA,,,62,062,15,BN,A,BN,,2016-06-17,
471,1918-01-18,9999-12-31,062006,A432,ARPAISE,ARPAISE,,,62,062,15,BN,A,BN,,2016-06-17,
472,1927-01-12,9999-12-31,060010,A433,ARPINO,ARPINO,,,60,060,12,FR,A,FR,,2016-06-17,
473,1868-02-14,9999-12-31,028005,A434,ARQUÀ PETRARCA,ARQUA' PETRARCA,,,28,028,05,PD,A,PD,,2016-06-17,
474,1868-07-13,9999-12-31,029003,A435,ARQUÀ POLESINE,ARQUA' POLESINE,,,29,029,05,RO,A,RO,,2016-06-17,
476,1862-11-24,9999-12-31,044006,A437,ARQUATA DEL TRONTO,ARQUATA DEL TRONTO,,,44,044,11,AP,A,AP,,2016-06-17,
475,2007-07-13,9999-12-31,006009,A436,ARQUATA SCRIVIA,ARQUATA SCRIVIA,,,6,006,01,AL,A,AL,,2016-06-17,
477,1866-11-19,9999-12-31,028006,A438,ARRE,ARRE,,,28,028,05,PD,A,PD,,2016-06-17,
478,1927-01-12,9999-12-31,055005,A439,ARRONE,ARRONE,,,55,055,10,TR,A,TR,,2016-06-17,
480,1948-02-06,9999-12-31,012005,A441,ARSAGO SEPRIO,ARSAGO SEPRIO,,,12,012,03,VA,A,VA,,2016-06-17,
482,1866-11-19,9999-12-31,025004,A443,ARSIÈ,ARSIE',,,25,025,05,BL,A,BL,,2016-06-17,
483,1866-11-19,9999-12-31,024007,A444,ARSIERO,ARSIERO,,,24,024,05,VI,A,VI,,2016-06-17,
484,1906-01-05,9999-12-31,067003,A445,ARSITA,ARSITA,,,67,067,13,TE,A,TE,,2016-06-17,
485,1871-01-15,9999-12-31,058010,A446,ARSOLI,ARSOLI,,,58,058,12,RM,A,RM,,2016-06-17,
486,1968-04-06,9999-12-31,030005,A447,ARTA TERME,ARTA TERME,,,30,030,06,UD,A,UD,,2016-06-17,
487,1968-04-06,9999-12-31,030006,A448,ARTEGNA,ARTEGNA,,,30,030,06,UD,A,UD,,2016-06-17,
488,1873-03-06,9999-12-31,058011,A449,ARTENA,ARTENA,,,58,058,12,RM,A,RM,,2016-06-17,
490,1959-07-26,9999-12-31,017007,A451,ARTOGNE,ARTOGNE,,,17,017,03,BS,A,BS,,2016-06-17,
491,1946-03-25,9999-12-31,007005,A452,ARVIER,ARVIER,,,7,007,02,AO,A,AO,,2016-06-17,
22826,2016-04-28,9999-12-31,090006,A453,ARZACHENA,ARZACHENA,,,90,090,20,SS,A,SS,,2017-11-11,
479,1929-07-02,9999-12-31,016013,A440,ARZAGO D'ADDA,ARZAGO D'ADDA,,,16,016,03,BG,A,BG,,2016-06-17,
22827,2016-04-28,9999-12-31,091002,A454,ARZANA,ARZANA,,,91,091,20,NU,A,NU,,2017-11-11,
496,1861-03-17,9999-12-31,063005,A455,ARZANO,ARZANO,,,63,063,15,NA,A,NA,,2016-06-17,
500,1866-11-19,9999-12-31,028007,A458,ARZERGRANDE,ARZERGRANDE,,,28,028,05,PD,A,PD,,2016-06-17,
501,1866-11-19,9999-12-31,024008,A459,ARZIGNANO,ARZIGNANO,,,24,024,05,VI,A,VI,,2016-06-17,
502,1861-03-17,9999-12-31,065009,A460,ASCEA,ASCEA,,,65,065,15,SA,A,SA,,2016-06-17,
503,1861-03-17,9999-12-31,052002,A461,ASCIANO,ASCIANO,,,52,052,09,SI,A,SI,,2016-06-17,
504,1867-01-17,9999-12-31,044007,A462,ASCOLI PICENO,ASCOLI PICENO,,,44,044,11,AP,A,AP,,2016-06-17,
505,1862-11-10,9999-12-31,071005,A463,ASCOLI SATRIANO,ASCOLI SATRIANO,,,71,071,16,FG,A,FG,,2016-06-17,
506,1968-06-21,9999-12-31,057004,A464,ASCREA,ASCREA,,,57,057,12,RI,A,RI,,2016-06-17,
507,1866-11-19,9999-12-31,024009,A465,ASIAGO,ASIAGO,,,24,024,05,VI,A,VI,,2016-06-17,
509,1928-08-09,9999-12-31,024010,A467,ASIGLIANO VENETO,ASIGLIANO VENETO,,,24,024,05,VI,A,VI,,2016-06-17,
508,1928-03-09,9999-12-31,002007,A466,ASIGLIANO VERCELLESE,ASIGLIANO VERCELLESE,,,2,002,01,VC,A,VC,,2016-06-17,
511,1868-07-01,9999-12-31,020002,A470,ASOLA,ASOLA,,,20,020,03,MN,A,MN,,2016-06-17,
512,1947-05-01,9999-12-31,026003,A471,ASOLO,ASOLO,,,26,026,05,TV,A,TV,,2016-06-17,
514,1861-03-17,9999-12-31,015011,A473,ASSAGO,ASSAGO,,,15,015,03,MI,A,MI,,2016-06-17,
515,1974-08-20,9999-12-31,092003,A474,ASSEMINI,ASSEMINI,,,92,092,20,CA,A,CA,,2016-06-17,
516,1929-02-21,9999-12-31,054001,A475,ASSISI,ASSISI,,,54,054,10,PG,A,PG,,2016-06-17,
517,1880-07-12,9999-12-31,013013,A476,ASSO,ASSO,,,13,013,03,CO,A,CO,,2016-06-17,
518,1974-08-20,9999-12-31,095008,A477,ASSOLO,ASSOLO,,,95,095,20,OR,A,OR,,2016-06-17,
520,1927-01-12,9999-12-31,086003,A478,ASSORO,ASSORO,,,86,086,19,EN,A,EN,,2016-06-17,
521,1935-04-08,9999-12-31,005005,A479,ASTI,ASTI,,,5,005,01,AT,A,AT,,2016-06-17,
522,1974-08-20,9999-12-31,095009,A480,ASUNI,ASUNI,,,95,095,20,OR,A,OR,,2016-06-17,
524,1861-03-17,9999-12-31,066005,A481,ATELETA,ATELETA,,,66,066,13,AQ,A,AQ,,2016-06-17,
525,1882-07-10,9999-12-31,076006,A482,ATELLA,ATELLA,,,76,076,17,PZ,A,PZ,,2016-06-17,
527,1880-05-24,9999-12-31,065010,A484,ATENA LUCANA,ATENA LUCANA,,,65,065,15,SA,A,SA,,2016-06-17,
528,1861-03-17,9999-12-31,069005,A485,ATESSA,ATESSA,,,69,069,13,CH,A,CH,,2016-06-17,
529,1927-01-12,9999-12-31,060011,A486,ATINA,ATINA,,,60,060,12,FR,A,FR,,2016-06-17,
530,1945-07-19,9999-12-31,065011,A487,ATRANI,ATRANI,,,65,065,15,SA,A,SA,,2016-06-17,
531,1933-01-25,9999-12-31,067004,A488,ATRI,ATRI,,,67,067,13,TE,A,TE,,2016-06-17,
532,1869-04-26,9999-12-31,064006,A489,ATRIPALDA,ATRIPALDA,,,64,064,15,AV,A,AV,,2016-06-17,
533,1927-01-12,9999-12-31,055006,A490,ATTIGLIANO,ATTIGLIANO,,,55,055,10,TR,A,TR,,2016-06-17,
534,1968-04-06,9999-12-31,030007,A491,ATTIMIS,ATTIMIS,,,30,030,06,UD,A,UD,,2018-04-23,
535,1927-01-12,9999-12-31,091003,A492,ATZARA,ATZARA,,,91,091,20,NU,A,NU,,2016-06-17,
538,1861-03-17,9999-12-31,089001,A494,AUGUSTA,AUGUSTA,,,89,089,19,SR,A,SR,,2016-06-17,
539,1861-03-17,9999-12-31,065012,A495,AULETTA,AULETTA,,,65,065,15,SA,A,SA,,2016-06-17,
540,1881-04-22,9999-12-31,045001,A496,AULLA,AULLA,,,45,045,09,MS,A,MS,,2016-06-17,
541,1992-05-23,9999-12-31,103005,A497,AURANO,AURANO,,,103,103,01,VB,A,VB,,2016-06-17,
544,1954-06-04,9999-12-31,008005,A499,AURIGO,AURIGO,,,8,008,07,IM,A,IM,,2016-06-17,
546,1961-03-09,9999-12-31,025005,A501,AURONZO DI CADORE,AURONZO DI CADORE,,,25,025,05,BL,A,BL,,2016-06-17,
547,1927-01-12,9999-12-31,060012,A502,AUSONIA,AUSONIA,,,60,060,12,FR,A,FR,,2016-06-17,
548,1927-01-12,9999-12-31,091004,A503,AUSTIS,AUSTIS,,,91,091,20,NU,A,NU,,2016-06-17,
551,1877-11-03,9999-12-31,010002,A506,AVEGNO,AVEGNO,,,10,010,07,GE,A,GE,,2016-06-17,
21850,1957-06-12,9999-12-31,021005,A507,AVELENGO,AVELENGO,HAFLING,HAFLING,21,021,04,BZ,A,BZ,,2016-06-17,
553,1861-03-17,9999-12-31,064007,A508,AVELLA,AVELLA,,,64,064,15,AV,A,AV,,2016-06-17,
554,1938-09-01,9999-12-31,064008,A509,AVELLINO,AVELLINO,,,64,064,15,AV,A,AV,,2016-06-17,
556,1978-02-12,9999-12-31,016014,A511,AVERARA,AVERARA,,,16,016,03,BG,A,BG,,2016-06-17,
557,1946-07-03,9999-12-31,061005,A512,AVERSA,AVERSA,,,61,061,15,CE,A,CE,,2016-06-17,
559,1923-12-22,9999-12-31,073001,A514,AVETRANA,AVETRANA,,,73,073,16,TA,A,TA,,2016-06-17,
560,1960-08-13,9999-12-31,066006,A515,AVEZZANO,AVEZZANO,,,66,066,13,AQ,A,AQ,,2016-06-17,
561,1968-04-06,9999-12-31,093004,A516,AVIANO,AVIANO,,,93,093,06,PN,A,PN,,2016-06-17,
563,1861-03-17,9999-12-31,016015,A517,AVIATICO,AVIATICO,,,16,016,03,BG,A,BG,,2016-06-17,
564,1861-03-17,9999-12-31,001013,A518,AVIGLIANA,AVIGLIANA,,,1,001,01,TO,A,TO,,2016-06-17,
565,1952-01-01,9999-12-31,076007,A519,AVIGLIANO,AVIGLIANO,,,76,076,17,PZ,A,PZ,,2016-06-17,
11126,1975-04-24,9999-12-31,055033,M258,AVIGLIANO UMBRO,AVIGLIANO UMBRO,,,55,055,10,TR,A,TR,,2016-06-17,
566,1928-04-17,9999-12-31,022007,A520,AVIO,AVIO,,,22,022,04,TN,A,TN,,2016-06-17,
567,1946-03-10,9999-12-31,007006,A521,AVISE,AVISE,,,7,007,02,AO,A,AO,,2016-06-17,
568,1861-03-17,9999-12-31,089002,A522,AVOLA,AVOLA,,,89,089,19,SR,A,SR,,2016-06-17,
569,1929-04-20,9999-12-31,006010,A523,AVOLASCA,AVOLASCA,,,6,006,01,AL,A,AL,,2016-06-17,
